datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/3/2026 7:00:00 AM,4/3/2026 3:00:00 AM,RFC,WEST,AEP,AEPKPT,448.585,True
4/3/2026 7:00:00 AM,4/3/2026 3:00:00 AM,RFC,WEST,AEP,AEPOPT,6852.998,True
4/3/2026 8:00:00 AM,4/3/2026 4:00:00 AM,RFC,WEST,AEP,AEPAPT,3052.258,True
4/3/2026 8:00:00 AM,4/3/2026 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2905.147,True
4/3/2026 8:00:00 AM,4/3/2026 4:00:00 AM,RFC,WEST,AEP,AEPKPT,450.850,True
4/3/2026 8:00:00 AM,4/3/2026 4:00:00 AM,RFC,WEST,AEP,AEPOPT,6918.731,True
4/3/2026 9:00:00 AM,4/3/2026 5:00:00 AM,RFC,WEST,AEP,AEPAPT,3142.526,True
4/3/2026 9:00:00 AM,4/3/2026 5:00:00 AM,RFC,WEST,AEP,AEPIMP,3095.111,True
4/3/2026 9:00:00 AM,4/3/2026 5:00:00 AM,RFC,WEST,AEP,AEPKPT,462.607,True
4/3/2026 9:00:00 AM,4/3/2026 5:00:00 AM,RFC,WEST,AEP,AEPOPT,7015.194,True
4/3/2026 10:00:00 AM,4/3/2026 6:00:00 AM,RFC,WEST,AEP,AEPAPT,3314.225,True
4/3/2026 10:00:00 AM,4/3/2026 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3060.163,True
4/3/2026 10:00:00 AM,4/3/2026 6:00:00 AM,RFC,WEST,AEP,AEPKPT,479.233,True
4/3/2026 10:00:00 AM,4/3/2026 6:00:00 AM,RFC,WEST,AEP,AEPOPT,7253.039,True
4/3/2026 11:00:00 AM,4/3/2026 7:00:00 AM,RFC,WEST,AEP,AEPAPT,3412.078,True
4/3/2026 11:00:00 AM,4/3/2026 7:00:00 AM,RFC,WEST,AEP,AEPIMP,3126.773,True
4/3/2026 11:00:00 AM,4/3/2026 7:00:00 AM,RFC,WEST,AEP,AEPKPT,493.014,True
4/3/2026 11:00:00 AM,4/3/2026 7:00:00 AM,RFC,WEST,AEP,AEPOPT,7382.119,True
